1	-1633.4370938682964	1589.3955551232555	675.1121132135487	70.35290346856873	7.834507124395916e-06	2.123482568539197e-06	19745.053998427662
2	-1633.7172059282755	1994.053075671957	4415.843293491014	125.59430995215843	1.3621137390837091e-06	4.340203803471742e-06	18120.170228250103
3	-1633.6037747384933	3194.315975577037	1189.0359762725088	832.6137084328496	1.0497899032908137e-06	1.1019294554138556e-05	14166.705975752386
4	-1633.4580376132105	1358.131269631625	666.0509514109273	3000.4876518069677	1.613639764013004e-05	2.744124285722641e-06	17886.69334543685
5	-1631.8541532166032	427.8569047293381	389.27001241410966	207.8082683378779	2.024492149922344e-06	1.137984569424787e-06	23935.909637727727
6	-1634.364422369959	13703.262958765568	499.3772917843891	54.34558616490959	7.600950544462334e-07	7.355277971617529e-06	19686.978031158018
7	-1634.5400103775619	7828.059645834687	2835.9256628386665	843.5041391313895	9.339898354188377e-06	3.3599219787030984e-06	9488.497620095075
8	-1633.5628688143374	5115.359302463716	4299.426759978791	97.93628371404058	2.5667312611695228e-06	5.111907325955487e-06	18235.245073175563
9	-1632.6006237833146	2412.2210196872716	1181.7802047608914	714.299168197472	1.3233561309884246e-05	3.5932862108150165e-06	15710.456769819642
10	-1636.0455819527874	983.7056101096885	5655.591984544082	771.2963958801312	1.3242824039545744e-05	5.712622880478929e-06	12495.146417624805
11	-1635.4044044845054	2554.0427721030105	978.9131951752861	511.11592102179793	5.1258614143182704e-06	3.7608191514493086e-07	17186.41007005096
12	-1628.076576123038	11077.744711247013	4425.75162344412	305.66688826214437	6.852059420405376e-07	1.6980793661168642e-05	15177.704956079124
13	-1635.6941556314446	1593.519276991147	463.03253042446653	123.50409025530196	1.986932448728469e-06	6.392468634617992e-07	20358.529409458573
14	-1633.4726180406876	2601.7845052045523	4109.493922284241	835.3064793701915	1.0155258346080538e-06	1.1382999789548661e-05	10535.559092597186
15	-1633.544220117586	1371.0637549657758	380.13001585888554	82.47048783762767	8.691051064284793e-06	6.850202940417509e-07	20538.982837595682
16	-1634.3090757277464	1006.1536537193798	399.1285708763757	195.57014620744184	4.4001362050007315e-07	1.3425065780268128e-06	21618.784507927983
17	-1634.252260750713	1305.3610831248886	322.0262967290431	92.7464451386177	2.986966569184246e-07	1.7642131229614105e-05	20905.16806099533
18	-1635.9149752771657	1103.2613813299786	491.22456432421467	733.9347299261224	1.2557491960145855e-06	3.421267630056655e-06	22780.57172311675
19	-1632.9972097493285	394.23072061136867	3886.89844490752	78.3851474892025	4.778711510582188e-07	4.48120046876036e-07	19519.850580055077
20	-1636.0399929298048	6816.789877316034	479.139303199525	127.8825567577629	4.4354633721572227e-07	9.652187200006391e-07	19634.093235166056
