1	-1636.136680811123	1215.056249953432	890.0147370871153	1876.0678017287694	149.3444615841045	1.1566179859177835e-06	3.963114279763885e-06	17880.9922586521
2	-1598.3667032980738	603.4446985495415	2098.9751502935146	415.4040327251362	478.4627464102655	1.6655080745444177e-05	1.953337752068479e-06	17142.327075892008
3	-1636.0883549945963	648.4197308713516	2337.3798044239047	152.4828730084598	2583.7988458094446	1.443456371373574e-06	1.1751907987883112e-06	9292.140159415456
4	-1636.055847832517	1386.9065940539922	1131.4266532288511	505.9983715448127	3096.4270754427503	9.053256211203724e-07	2.3784814885323422e-05	9203.362217660737
5	-1636.0131737593738	335.17440062752945	5738.777270574914	243.14217956066514	987.676881546889	4.669541870702922e-06	1.5615948827765216e-06	11396.162769540922
6	-1635.9290370286176	450.7984207155259	1608.1125749361756	426.1913714174874	222.4593536772294	5.308721626579414e-07	8.308163676505342e-07	20008.83820627277
7	-1634.8101524557285	398.2132701737626	3436.288840184281	2208.7185153874107	458.6748660607008	3.0604258360685665e-06	3.619610682155352e-05	6978.088303680907
8	-761.5987507750375	1304.997811399649	1256.4537423331674	466.3593706526191	2643.211519690613	1.9836019365110075e-05	1.5075817014080781e-05	10375.57843055312
9	-1634.6207220937704	3591.9765051830004	5064.775712424928	313.78211774163213	623.910835672226	1.2803530365007777e-06	1.2243300912829979e-05	8244.618154088803
10	-1641.1652173467653	10995.438037085398	1899.683139408094	473.37888334126546	123.43749781379456	6.7476160878355785e-06	5.303640515561999e-06	12834.73600730064
11	-1555.9713076939922	904.1957818797654	886.4901273701857	2818.384888171175	1312.3989689526368	8.138971566545356e-06	6.578589255592542e-06	17817.80747526905
12	-1633.4862965321836	261.94143707161214	12562.84073947556	328.53066078242153	199.0226036828673	2.6589324832932947e-06	1.655530727642038e-06	15629.674834536041
13	-1635.5972267723414	4962.198793724169	1044.6576140482275	625.2823976196922	123.25301090950545	2.358258802376392e-05	7.3586560957811e-06	14078.952097021933
14	-1635.727508477901	1226.096022710209	3338.602341583684	179.54146463832504	1118.6991429634113	1.5396465652742594e-06	3.2649318481495697e-06	9971.146083594142
15	-1636.108181086951	571.9977342541949	1961.498435832352	3256.745348427142	139.50448920982427	3.003291453753097e-06	3.1527930316127254e-05	10365.579124741467
16	-1636.0565820313489	172.4785877705899	5079.913672489873	357.5152849411673	1128.611505159903	3.4541896880707435e-06	5.166508684855105e-07	11568.901330965333
17	-1636.0534114575676	339.7939810134849	1255.9651638273308	4097.329389819986	240.7442017284513	2.302157630403678e-06	2.2788919097469442e-06	20257.25605697083
18	-1623.751058923695	706.5613715392223	7538.28370929328	500.50981327271944	206.9411827244078	1.999392471504283e-05	2.0218347591639918e-05	13118.960955260522
19	-1635.8194112465496	10408.025415898293	724.832475749166	172.94042598106012	179.54057286877176	1.3962055028531798e-06	8.330781090927641e-06	17289.06941541175
20	-1634.8926844072857	537.5517151665679	1746.463862198691	2275.6692467562652	284.65504933226975	1.1510354810075267e-06	5.742311426042353e-06	15353.595075103996
